event_id,image_group_id,image_url_1,image_url_2,image_url_3,image_url_1_bbox,image_url_2_bbox,image_url_3_bbox,count,species_name,blank_image,bboxes,load_date
979,SSWI000000018992230,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000018992230A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000018992230B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000018992230C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000018992230A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000018992230B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000018992230C.jpg,1,raccoon,FALSE,"{'A': [['0.21728515045258773,0.7400567886677194,0.19540128157131578,0.11789775257052622']], 'B': [['0.08105468387661734,0.6988636005250879,0.11487925596150221,0.10795454123824563']], 'C': [['0.09861061420846493,0.6938920180485966,0.11882989529780703,0.10085229380877185']]}",12/5/21
980,SSWI000000019009828,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019009828A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019009828B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019009828C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019009828A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019009828B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019009828C.jpg,3,deer,FALSE,"{'A': [['0.2272727293808772,0.7798294948589476,0.4545454587617544,0.42613632990596506', '0.3940873537382456,0.6374289561912282,0.12020595747649127,0.1882102525705262', '0.5596590824764912,0.6246448505250879,0.18252841752350873,0.17045454123824563'], ['0.2272727293808772,0.7798294948589476,0.4545454587617544,0.42613632990596506', '0.3940873537382456,0.6374289561912282,0.12020595747649127,0.1882102525705262', '0.5596590824764912,0.6246448505250879,0.18252841752350873,0.17045454123824563'], ['0.2272727293808772,0.7798294948589476,0.4545454587617544,0.42613632990596506', '0.3940873537382456,0.6374289561912282,0.12020595747649127,0.1882102525705262', '0.5596590824764912,0.6246448505250879,0.18252841752350873,0.17045454123824563']], 'B': [['0.3980823621199124,0.6321022474294737,0.11860793557210533,0.16832382990596503', '0.5603692886677194,0.6264204355721054,0.18181816495298253,0.17400571133228057', '0.24360795876175437,0.7840908943338597,0.48721591752350873,0.40625004637929807'], ['0.3980823621199124,0.6321022474294737,0.11860793557210533,0.16832382990596503', '0.5603692886677194,0.6264204355721054,0.18181816495298253,0.17400571133228057', '0.24360795876175437,0.7840908943338597,0.48721591752350873,0.40625004637929807'], ['0.3980823621199124,0.6321022474294737,0.11860793557210533,0.16832382990596503', '0.5603692886677194,0.6264204355721054,0.18181816495298253,0.17400571133228057', '0.24360795876175437,0.7840908943338597,0.48721591752350873,0.40625004637929807']], 'C': [['0.23579545876175437,0.7840908943338597,0.47159091752350873,0.4204545412382456', '0.5635653324764912,0.624999976810351,0.1867897474294738,0.17116479380877184', '0.400568176547807,0.6306818118573685,0.11292614690438592,0.17329545876175437'], ['0.23579545876175437,0.7840908943338597,0.47159091752350873,0.4204545412382456', '0.5635653324764912,0.624999976810351,0.1867897474294738,0.17116479380877184', '0.400568176547807,0.6306818118573685,0.11292614690438592,0.17329545876175437'], ['0.23579545876175437,0.7840908943338597,0.47159091752350873,0.4204545412382456', '0.5635653324764912,0.624999976810351,0.1867897474294738,0.17116479380877184', '0.400568176547807,0.6306818118573685,0.11292614690438592,0.17329545876175437']]}",12/5/21
981,SSWI000000019009829,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019009829A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019009829B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019009829C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019009829A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019009829B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019009829C.jpg,3,deer,FALSE,"{'A': [['0.9229403324764912,0.738636353095614,0.15411933504701747,0.4744317886677194', '0.7080965824764912,0.6083096443338597,0.15767050514105244,0.18963071133228057', '0.5546875,0.6519886237147369,0.19034091752350873,0.19176132990596503'], ['0.9229403324764912,0.738636353095614,0.15411933504701747,0.4744317886677194', '0.7080965824764912,0.6083096443338597,0.15767050514105244,0.18963071133228057', '0.5546875,0.6519886237147369,0.19034091752350873,0.19176132990596503'], ['0.9229403324764912,0.738636353095614,0.15411933504701747,0.4744317886677194', '0.7080965824764912,0.6083096443338597,0.15767050514105244,0.18963071133228057', '0.5546875,0.6519886237147369,0.19034091752350873,0.19176132990596503']], 'B': [['0.5944602293808772,0.652343726810351,0.2223011237147369,0.2009942886677194']], 'C': [['0.6207386237147369,0.648437476810351,0.25426132990596506,0.21306821133228057', '0.6154119149529825,0.64453125,0.2336647474294738,0.20809658247649127'], ['0.6207386237147369,0.648437476810351,0.25426132990596506,0.21306821133228057', '0.6154119149529825,0.64453125,0.2336647474294738,0.20809658247649127']]}",12/5/21
982,SSWI000000019013945,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019013945A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019013945B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019013945C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019013945A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019013945B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019013945C.jpg,2,deer,FALSE,"{'A': [['0.94921875,0.7237215824764912,0.1015625,0.5525568350470175', '0.9495738299059651,0.5152698737147369,0.1008523401880699,0.13707382990596503'], ['0.94921875,0.7237215824764912,0.1015625,0.5525568350470175', '0.9495738299059651,0.5152698737147369,0.1008523401880699,0.13707382990596503']], 'B': [['0.9509942886677194,0.53125,0.09801142266456117,0.16690341752350873']], 'C': [['0.9549005386677194,0.5369317886677194,0.09019892266456117,0.15340908247649127']]}",12/5/21
983,SSWI000000019028909,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019028909A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019028909B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019028909C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019028909A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019028909B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019028909C.jpg,1,deer,FALSE,"{'A': [['0.7137783943338597,0.7926136237147369,0.31534087114421067,0.4147727525705262']], 'B': [['0.7219460206191228,0.7965198737147369,0.31605112371473687,0.4069602525705262']], 'C': [['0.7246093286207019,0.7975852293808772,0.3235084974294738,0.4048295412382456']]}",12/5/21
984,SSWI000000019033432,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019033432A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019033432B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019033432C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019033432A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019033432B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019033432C.jpg,1,deer,FALSE,"{'A': ['0.8397,0.848,0.3153,0.3021'], 'B': ['0.8189,0.7594,0.355,0.4722'], 'C': ['0.7635,0.8192,0.2441,0.3613']}",12/5/21
985,SSWI000000019044655,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019044655A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019044655B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019044655C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019044655A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019044655B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019044655C.jpg,1,raccoon,FALSE,"{'A': ['0.3273,0.8902,0.1545,0.2115'], 'B': ['0.2272,0.8779,0.08279,0.2183'], 'C': ['0.2279,0.8807,0.08021,0.2134']}",12/5/21
986,SSWI000000019046332,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019046332A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019046332B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019046332C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019046332A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019046332B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019046332C.jpg,1,deer,FALSE,"{'A': [], 'B': [['0.45587712435736844,0.7443181417633334,0.37659799871473687,0.24857954123824563']], 'C': [['0.6186079355721054,0.7295809342868422,0.34374995362070193,0.19992895619122816']]}",12/5/21
987,SSWI000000019046338,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019046338A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019046338B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019046338C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019046338A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019046338B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019046338C.jpg,1,bear,FALSE,"{'A': [['0.5,0.5,1.0,1.0']], 'B': [['0.5,0.5,1.0,1.0']], 'C': []}",12/5/21
988,SSWI000000019046341,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019046341A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019046341B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019046341C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019046341A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019046341B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019046341C.jpg,1,bear,FALSE,"{'A': [['0.8229758543808772,0.8817471443338597,0.3540482912382456,0.23650571133228057']], 'B': [], 'C': []}",12/5/21
989,SSWI000000019047944,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019047944A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019047944B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019047944C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019047944A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019047944B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019047944C.jpg,1,deer,FALSE,"{'A': [['0.9467329587617543,0.4062499884051755,0.10653408247649127,0.1704545180485966']], 'B': [['0.8615056417633334,0.44211645619122814,0.20170454123824563,0.2109375']], 'C': [['0.8219104987147369,0.4580078125,0.22691767266456117,0.224609375']]}",12/5/21
990,SSWI000000019065025,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019065025A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019065025B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019065025C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019065025A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019065025B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019065025C.jpg,0,blank,TRUE,None,12/5/21
991,SSWI000000019068138,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019068138A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019068138B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019068138C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019068138A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019068138B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019068138C.jpg,1,coyote,FALSE,"{'A': [['0.8544033943338597,0.5205965824764912,0.25000004637929807,0.20596591752350873']], 'B': [['0.6656604987147369,0.48508520619122814,0.22549716752350873,0.20738632990596503']], 'C': [['0.621448853095614,0.48792612371473687,0.2386363762852631,0.19034091752350873']]}",12/5/21
992,SSWI000000019084572,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019084572A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019084572B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019084572C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019084572A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019084572B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019084572C.jpg,3,coyote,FALSE,"{'A': ['0.2526,0.6532,0.1563,0.1237', '0.1081,0.6414,0.08862,0.1421'], 'B': ['0.3165,0.657,0.136,0.122', '0.117,0.6395,0.1133,0.139'], 'C': ['0.3188,0.6568,0.1374,0.1205', '0.1209,0.6437,0.1157,0.1455', '0.2105,0.68,0.03793,0.03394']}",12/5/21
993,SSWI000000019084573,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019084573A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019084573B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019084573C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019084573A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019084573B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019084573C.jpg,1,coyote,FALSE,"{'A': [['0.32874643621473687,0.6502130386677194,0.146484375,0.1399147474294738']], 'B': [['0.32794743685736844,0.6480823737147369,0.14382104380877184,0.1477272474294738']], 'C': [['0.33220878995298253,0.6491477061912282,0.1594459974294738,0.14275566495298253']]}",12/5/21
994,SSWI000000019091174,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019091174A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019091174B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019091174C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019091174A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019091174B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019091174C.jpg,1,bear,FALSE,"{'A': [['0.14950284194257846,0.6555397474294737,0.2961647748765974,0.22159091752350873']], 'B': [['0.9332386237147369,0.7192826198589476,0.1335227525705262,0.29723007990596506']], 'C': []}",12/5/21
995,SSWI000000019113024,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019113024A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019113024B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019113024C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019113024A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019113024B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019113024C.jpg,0,blank,TRUE,None,12/5/21
996,SSWI000000019113098,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019113098A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019113098B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019113098C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019113098A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019113098B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019113098C.jpg,1,coyote,FALSE,"{'A': [['0.08127662983346493,0.6278408943338597,0.16255325966692985,0.21732954123824563']], 'B': [['0.29274679607171056,0.6139914561912282,0.22913707280956142,0.15340908247649127']], 'C': [['0.39595168557210536,0.6040482680485966,0.18607954123824563,0.1605113762852631']]}",12/5/21
997,SSWI000000019117188,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019117188A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019117188B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019117188C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019117188A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019117188B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019117188C.jpg,0,blank,TRUE,None,12/5/21
998,SSWI000000019121520,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019121520A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019121520B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019121520C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019121520A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019121520B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019121520C.jpg,4,deer,FALSE,"{'A': [['0.2981178840242983,0.8899147474294737,0.11541193814263155,0.07954550514105244', '0.6775568118573685,0.5973011237147369,0.0745738762852631,0.15909091752350873', '0.7427201430485966,0.500355103095614,0.08132104380877185,0.1441761237147369', '0.8373579123824563,0.8544033943338597,0.19176132990596503,0.2911932113322806'], ['0.2981178840242983,0.8899147474294737,0.11541193814263155,0.07954550514105244', '0.6775568118573685,0.5973011237147369,0.0745738762852631,0.15909091752350873', '0.7427201430485966,0.500355103095614,0.08132104380877185,0.1441761237147369', '0.8373579123824563,0.8544033943338597,0.19176132990596503,0.2911932113322806'], ['0.2981178840242983,0.8899147474294737,0.11541193814263155,0.07954550514105244', '0.6775568118573685,0.5973011237147369,0.0745738762852631,0.15909091752350873', '0.7427201430485966,0.500355103095614,0.08132104380877185,0.1441761237147369', '0.8373579123824563,0.8544033943338597,0.19176132990596503,0.2911932113322806'], ['0.2981178840242983,0.8899147474294737,0.11541193814263155,0.07954550514105244', '0.6775568118573685,0.5973011237147369,0.0745738762852631,0.15909091752350873', '0.7427201430485966,0.500355103095614,0.08132104380877185,0.1441761237147369', '0.8373579123824563,0.8544033943338597,0.19176132990596503,0.2911932113322806']], 'B': [['0.7833806649529825,0.8002485605721054,0.09517050514105244,0.3256392087617544', '0.7095170180485966,0.5635653092868422,0.06960229380877185,0.12642045876175437', '0.2975852177860527,0.8892045412382457,0.11505681185736845,0.07670458761754369'], ['0.7833806649529825,0.8002485605721054,0.09517050514105244,0.3256392087617544', '0.7095170180485966,0.5635653092868422,0.06960229380877185,0.12642045876175437', '0.2975852177860527,0.8892045412382457,0.11505681185736845,0.07670458761754369'], ['0.7833806649529825,0.8002485605721054,0.09517050514105244,0.3256392087617544', '0.7095170180485966,0.5635653092868422,0.06960229380877185,0.12642045876175437', '0.2975852177860527,0.8892045412382457,0.11505681185736845,0.07670458761754369']], 'C': [['0.7642044948589476,0.7350852293808772,0.08806816495298252,0.2386363762852631', '0.2954545412382456,0.8920454123824563,0.11470170876175437,0.08238632990596505', '0.7650923105721054,0.7322442886677194,0.08913354380877185,0.2414772474294738'], ['0.7642044948589476,0.7350852293808772,0.08806816495298252,0.2386363762852631', '0.2954545412382456,0.8920454123824563,0.11470170876175437,0.08238632990596505', '0.7650923105721054,0.7322442886677194,0.08913354380877185,0.2414772474294738'], ['0.7642044948589476,0.7350852293808772,0.08806816495298252,0.2386363762852631', '0.2954545412382456,0.8920454123824563,0.11470170876175437,0.08238632990596505', '0.7650923105721054,0.7322442886677194,0.08913354380877185,0.2414772474294738']]}",12/5/21
999,SSWI000000019122256,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122256A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122256B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122256C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122256A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122256B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122256C.jpg,1,elk,FALSE,"{'A': [['0.5047940338273903,0.5,0.9904119323452193,1.0']], 'B': [['0.5003551136260699,0.5024857785564063,0.9992897727478601,0.9879261026991174']], 'C': [['0.5001775482867626,0.5023082088916859,0.9882812333324398,0.9868607368875058']]}",12/5/21
1000,SSWI000000019122257,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122257A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122257B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122257C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122257A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122257B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122257C.jpg,4,elk,FALSE,"{'A': [['0.8728692886677194,0.39124644201214914,0.2514204123824563,0.39932528092868425', '0.7556817654780704,0.35298293557210536,0.11505678866771941,0.2563920412382456', '0.5419033943338597,0.2873756965242983,0.06818178866771941,0.16814631314263156', '0.5866477293808772,0.2855113530956141,0.13920454123824563,0.20383520619122816'], ['0.8728692886677194,0.39124644201214914,0.2514204123824563,0.39932528092868425', '0.7556817654780704,0.35298293557210536,0.11505678866771941,0.2563920412382456', '0.5419033943338597,0.2873756965242983,0.06818178866771941,0.16814631314263156', '0.5866477293808772,0.2855113530956141,0.13920454123824563,0.20383520619122816'], ['0.8728692886677194,0.39124644201214914,0.2514204123824563,0.39932528092868425', '0.7556817654780704,0.35298293557210536,0.11505678866771941,0.2563920412382456', '0.5419033943338597,0.2873756965242983,0.06818178866771941,0.16814631314263156', '0.5866477293808772,0.2855113530956141,0.13920454123824563,0.20383520619122816'], ['0.8728692886677194,0.39124644201214914,0.2514204123824563,0.39932528092868425', '0.7556817654780704,0.35298293557210536,0.11505678866771941,0.2563920412382456', '0.5419033943338597,0.2873756965242983,0.06818178866771941,0.16814631314263156', '0.5866477293808772,0.2855113530956141,0.13920454123824563,0.20383520619122816']], 'B': [['0.652343726810351,0.2814275457503948,0.08451704123824563,0.19424715592868422']], 'C': [['0.667968726810351,0.28728691495298253,0.09517045876175437,0.15625']]}",12/5/21
1001,SSWI000000019122309,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122309A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122309B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122309C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122309A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122309B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122309C.jpg,1,elk,FALSE,"{'A': [['0.6122158711442107,0.26087534826214914,0.15340908247649127,0.19628905090517548']], 'B': [['0.6100852061912282,0.2631391913695176,0.1569602525705262,0.19140623840517548']], 'C': [['0.6100852061912282,0.26491476482171056,0.1569602525705262,0.18821021778605268']]}",12/5/21
1002,SSWI000000019122314,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122314A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122314B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/images/SSWI000000019122314C.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122314A.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122314B.jpg,https://capstone-trails-cam.s3.us-west-2.amazonaws.com/project/bboximages/SSWI000000019122314C.jpg,3,bear,FALSE,"{'A': [['0.644531226810351,0.272372150131272,0.0973011237147369,0.16548294716692985']], 'B': [['0.6676136237147369,0.2661576604408334,0.04971591752350874,0.14630680026254392', '0.6036931649529825,0.2832031134051755,0.08806816495298252,0.17223010309561407', '0.31711647938087717,0.4971590737803729,0.6342329587617543,0.9673295122511844'], ['0.6676136237147369,0.2661576604408334,0.04971591752350874,0.14630680026254392', '0.6036931649529825,0.2832031134051755,0.08806816495298252,0.17223010309561407', '0.31711647938087717,0.4971590737803729,0.6342329587617543,0.9673295122511844'], ['0.6676136237147369,0.2661576604408334,0.04971591752350874,0.14630680026254392', '0.6036931649529825,0.2832031134051755,0.08806816495298252,0.17223010309561407', '0.31711647938087717,0.4971590737803729,0.6342329587617543,0.9673295122511844']], 'C': [['0.5035511363965762,0.47869316495298253,0.9928977272068475,0.9573863299059651']]}",12/5/21
